4705	11870	
9653	2274	
10274	3664	
11240	9996	
12982	2917	
12693	13393	
1806	13578	
14608	341	
12039	359	
8478	11609	
7618	6870	
11312	13314	
7570	2257	
3163	14241	
8317	7158	
8876	2317	
36	12697	
13690	1417	
12653	7055	
9044	9130	
4608	14994	
13841	11970	
13926	8422	
3902	1410	
9276	2862	
10185	9664	
1960	14860	
12197	11588	
9307	6020	
1175	680	
4388	1387	
500	11612	
12798	11697	
9293	5620	
2671	9600	
13859	10879	
2697	2840	
2981	10251	
3414	7961	
12872	13794	
4156	11100	
14654	9051	
4616	5590	
6151	12503	
10711	9834	
13844	13921	
2007	3218	
9315	14545	
7355	5466	
13668	1949	
4334	12985	
1004	7471	
6589	11836	
2881	3491	
4457	4099	
13264	4001	
3021	8679	
3488	8326	
2123	3747	
4469	4137	
2281	2919	
185	4584	
7728	10019	
14022	6393	
13320	14689	
5386	14469	
12757	5035	
2288	12742	
13563	2052	
4503	11778	
9577	14171	
12265	14439	
11061	1217	
11130	4022	
1852	14796	
1603	2421	
4060	10964	
8386	2676	
6008	6794	
7288	3258	
3087	2473	
6294	13103	
3673	6612	
12565	3321	
5183	13967	
3385	6205	
14038	4610	
2489	1179	
12568	6341	
14629	11463	
1686	12076	
6344	11150	
9942	14338	
9632	1167	
11643	6570	
12938	8746	
10279	2286	
11554	14648	
12504	3784	
9757	8533	
1818	6179	
5729	2651	
8630	9523	
10105	3745	
12455	9342	
11005	6048	
1317	7581	
10614	5717	
6323	11051	
4838	13479	
12995	6897	
9310	4039	
11041	12652	
4105	9735	
9236	8748	
6150	11585	
5145	14825	
1163	3621	
4738	1932	
3612	3246	
12756	407	
2115	5977	
8382	5450	
5858	7931	
1413	8171	
9764	2871	
8140	6425	
14257	13992	
929	8133	
104	13705	
1891	6838	
295	11735	
2567	2832	
3375	13466	
648	137	
2025	12769	
9782	9100	
9833	1836	
9311	4136	
8502	5105	
14269	652	
10136	10396	
6230	10768	
5531	9492	
9606	5187	
2715	8593	
11754	7316	
3530	14066	
4234	765	
6461	4067	
10498	7755	
14888	1027	
7421	13978	
6969	8531	
5383	8038	
1584	2426	
5029	3604	
1440	6454	
851	10198	
13170	8998	
5754	13734	
2815	3618	
1475	1570	
2824	11980	
6397	1373	
5980	9328	
2047	3143	
2693	12757	
3578	7386	
10071	1928	
142	2605	
2862	8630	
8072	3198	
12907	6695	
10061	5272	
14866	12770	
7365	45	
13548	9995	
1726	5276	
5524	9570	
4548	11715	
2727	4133	
2330	11496	
13869	12533	
8680	9873	
7471	13374	
14978	12076	
4383	1240	
136	2540	
690	11383	
2786	8359	
5846	203	
4396	14251	
8031	1935	
11239	6953	
1535	4339	
9178	4059	
7830	7385	
5051	7332	
2165	9052	
57	4100	
8057	6269	
14444	13862	
9778	11715	
5789	2239	
1075	10190	
10781	12732	
8560	13631	
178	1442	
3881	8239	
4868	6561	
5606	709	
12691	9656	
3134	12843	
4302	9194	
13000	408	
13434	7581	
291	6788	
14496	5459	
11292	2936	
3089	9374	
2438	3579	
12408	6673	
3737	2	
4437	11833	
1489	9567	
786	9650	
9690	13746	
8459	5542	
3069	5141	
14511	13328	
8434	12176	
12789	9511	
11122	14358	
10493	7030	
1543	4359	
12093	856	
10386	7572	
2452	3312	
6849	3881	
7847	111	
7068	6853	
14599	12009	
6852	12312	
10276	10235	
5876	13195	
9011	8140	
11599	9482	
7594	12956	
12190	4059	
5638	7032	
4909	9480	
7972	15	
11819	5629	
12087	8859	
4848	4756	
9137	3202	
8964	369	
11510	5965	
3879	8708	
5157	12069	
1350	14556	
8776	14933	
6250	557	
489	7253	
1840	5171	
13605	10564	
4182	2369	
9822	13599	
5792	9941	
10299	7584	
7864	9475	
6522	4085	
11996	1885	
11334	6495	
8610	10324	
12612	6371	
13582	1941	
12534	5577	
11683	6699	
5762	14254	
4824	6428	
14341	13184	
1082	9835	
8201	2181	
6936	4170	
6	12329	
3450	13437	
12730	2245	
2401	12015	
2617	8070	
12979	11136	
4783	4931	
9834	10370	
12728	5606	
6091	322	
11176	12960	
5758	2549	
13522	8215	
14261	3083	
2735	12509	
6032	7807	
12562	6467	
11205	11769	
9809	8565	
960	10976	
9425	6527	
13709	35	
1246	4181	
1466	9904	
3553	10753	
3346	5538	
1202	10018	
6514	9437	
14537	12349	
4238	11389	
12515	3813	
7472	5691	
481	1909	
8761	5316	
2590	12020	
14066	9504	
14515	4319	
574	14869	
14832	89	
13254	9410	
7443	638	
6847	528	
13429	8758	
1710	12542	
10873	14461	
2960	13997	
2027	1696	
3454	6860	
6077	510	
3079	14618	
1464	7164	
7093	1919	
8326	10285	
1901	9158	
4617	14507	
14186	12736	
4451	13901	
13179	11763	
11023	9392	
4628	2270	
8851	8403	
4179	5245	
10491	11705	
2748	8602	
13124	13397	
2768	9241	
11435	4663	
13035	11040	
11710	11253	
9042	1912	
2111	3832	
6475	11764	
2073	1125	
7455	12349	
3259	2804	
6442	9991	
5002	11208	
2676	8252	
5108	10779	
3591	10371	
2494	9621	
8536	6077	
10390	12186	
5171	5843	
10205	6526	
424	8007	
11244	7397	
8426	11566	
4671	5122	
5453	263	
10919	8548	
4527	3163	
5138	10136	
8783	11145	
11877	3247	
5570	500	
9793	12670	
317	5819	
6708	13789	
10013	9054	
723	2114	
14598	11803	
14486	5426	
963	2080	
14979	8273	
4318	1775	
11524	9870	
11518	5125	
10344	13426	
623	5419	
13922	11705	
8089	833	
5563	4978	
4151	4958	
10624	14115	
8303	117	
3002	12174	
2433	12921	
9093	5880	
1305	9880	
11574	13734	
162	12021	
2997	5457	
9340	10791	
13553	1934	
14456	4038	
6634	7616	
10300	14775	
7954	4436	
7275	3190	
2670	3535	
7567	67	
9897	4787	
13312	1178	
9396	9946	
5613	450	
1640	3137	
11438	10330	
6504	1854	
14541	11656	
2308	488	
5594	6520	
10472	8642	
5917	9725	
6020	8187	
8839	6631	
12020	3053	
937	9993	
13792	8015	
1590	3685	
13062	3418	
1709	14183	
7986	9293	
13350	12555	
4599	10805	
10477	4995	
5204	3572	
9881	6616	
4092	13355	
6358	3983	
1275	2125	
4453	9264	
13817	5062	
12241	6600	
10710	9250	
8059	683	
610	3208	
6912	10953	
2360	12611	
11707	9682	
8045	11728	
1504	14486	
11026	14751	
10532	10803	
12353	4709	
11536	13521	
13341	11203	
12621	7909	
1050	144	
5337	9504	
11363	11134	
5719	7908	
14994	3299	
5765	7730	
2618	14054	
12399	9555	
6248	5307	
6680	14017	
7608	11293	
5377	849	
468	2335	
12026	9952	
13367	7927	
6648	4200	
7323	1308	
10554	6075	
11062	5696	
14513	8597	
13198	13856	
3443	3674	
9359	13630	
1066	3127	
1587	8021	
14247	1416	
7338	147	
10846	4157	
7637	13083	
7215	8957	
9708	9384	
14439	12503	
3556	4103	
1184	9961	
8165	420	
11065	13781	
13614	303	
240	3065	
5971	1263	
4059	11569	
14230	12272	
3806	1043	
300	5348	
11094	663	
11198	11124	
580	1097	
4247	4633	
5926	12676	
8262	2779	
5399	7133	
14737	3468	
9935	3385	
9265	2330	
7221	6516	
10445	13752	
3408	3903	
8055	7209	
13533	9403	
6432	1731	
2946	3525	
5974	3626	
5233	12345	
14336	12378	
4240	6590	
14432	6474	
9476	1305	
14139	2001	
9269	929	
2933	9517	
9936	1484	
6837	9142	
6112	13913	
14697	8754	
14011	10651	
10888	8427	
13038	7462	
4518	13112	
9862	6284	
4560	8006	
14209	6481	
14815	8747	
6803	12375	
6506	1936	
8421	14111	
9660	12944	
10519	8237	
3093	929	
4438	333	
181	13921	
12425	7362	
11581	11997	
9799	4122	
7265	5824	
14332	11499	
9948	12817	
582	11329	
8738	4889	
8770	12012	
8632	3271	
4081	303	
11520	14030	
12243	1758	
12179	7237	
8843	9537	
4726	6421	
1268	14903	
3229	884	
782	13558	
2016	7514	
14137	13849	
6257	9529	
6108	7011	
7254	13649	
13403	11664	
321	4617	
2291	6753	
5186	9290	
290	14613	
6181	5064	
8694	3821	
1948	14918	
14079	6637	
11370	13479	
2518	2366	
9197	2732	
2371	10428	
10447	6913	
8069	8750	
8618	2816	
6116	10094	
6369	8423	
1159	3090	
10799	2620	
9356	14758	
8441	12287	
2152	12091	
6225	5635	
12259	13180	
7597	11642	
9147	13224	
6137	3336	
8660	3850	
7404	13977	
6611	10172	
2921	10645	
1198	6821	
5306	14222	
3231	3293	
1376	12918	
6627	3224	
1998	514	
5097	13588	
12510	1694	
14950	11657	
10595	14550	
8238	11909	
3063	933	
10713	13164	
3384	14659	
9523	13963	
9568	5029	
14824	14645	
9541	12328	
5806	6134	
12473	6859	
328	14070	
11800	9542	
4637	1411	
9712	669	
3525	13919	
10454	8062	
12718	12009	
8190	1671	
11590	6570	
12004	12234	
1793	9001	
8808	3622	
12832	3842	
11421	14993	
3993	9596	
6784	1167	
6164	65	
10795	12908	
7941	10854	
2381	5277	
1970	7818	
6808	3453	
12970	9564	
14127	9491	
9928	8692	
9762	12137	
4915	7452	
13416	5375	
3444	1000	
14871	10638	
12884	6336	
7466	8273	
4183	13078	
14088	1789	
14048	11299	
13165	945	
2441	14684	
7759	12112	
14248	10689	
7903	3027	
10817	9326	
14266	11220	
5028	6075	
379	1486	
14020	4462	
3416	6905	
9640	7973	
12144	1395	
1965	472	
12156	4835	
6165	7706	
14187	7607	
6047	5623	
7674	14010	
1654	4234	
5035	6358	
13779	10080	
11056	10527	
9241	7415	
2622	6925	
8792	4347	
5253	2601	
509	11218	
1661	8673	
5784	3526	
13874	9681	
13426	7745	
5488	14553	
14675	1320	
5397	1653	
6301	5263	
4834	6767	
14311	4033	
6999	13540	
9800	8642	
42	99	
341	53	
6180	2864	
12303	14577	
11768	11175	
940	3006	
2985	6171	
8840	13254	
12022	3478	
2519	6598	
7445	5643	
2322	2859	
2233	8703	
12868	12346	
6241	2734	
7136	2408	
12482	8177	
12400	6426	
10462	6445	
10361	10353	
8599	14721	
10179	326	
9648	2461	
8200	2856	
14441	11055	
11677	8867	
12127	1427	
12158	6443	
2903	409	
284	8213	
7099	7825	
6465	1124	
7040	13194	
14498	7693	
9794	2323	
2445	878	
10650	10822	
11488	582	
8940	14231	
269	1747	
8672	2843	
14779	2983	
3684	10587	
12216	6007	
374	3947	
10714	9417	
8125	12538	
13554	8762	
9926	3034	
5420	10570	
1133	13638	
6252	12963	
1190	13750	
49	10529	
10393	13692	
4394	9397	
9477	1464	
2409	9925	
5200	11059	
8819	11522	
7695	338	
12703	2922	
5741	7367	
10736	12523	
14243	5913	
1919	12633	
3331	12116	
7380	4839	
5017	5558	
11305	14032	
8925	1486	
904	14388	
5049	6838	
9097	13411	
549	13261	
4619	14345	
9713	4569	
3966	9923	
8750	5737	
4827	9221	
249	7313	
10953	12109	
13205	7383	
11493	10394	
3269	3127	
12418	9578	
10764	7206	
6930	12902	
8691	6205	
4664	696	
2237	9577	
1380	13257	
7971	13840	
11575	10413	
3377	11722	
2023	4953	
13704	11055	
7693	3325	
4216	1585	
1486	11267	
1164	1149	
5260	6950	
5329	13177	
6651	4959	
2271	12638	
9696	11745	
5582	11228	
1934	7080	
7217	9319	
7590	14296	
252	10871	
2430	14810	
14085	3731	
620	6179	
8976	12581	
4274	249	
8817	7029	
10368	3046	
5016	12478	
1336	14903	
6884	8465	
1035	1819	
6071	11252	
7060	1995	
6222	3189	
5152	4893	
6508	8892	
436	7576	
9099	14395	
4925	10338	
917	1086	
6423	12213	
7504	7129	
6488	1542	
13296	7832	
13481	2938	
1401	11132	
813	3622	
11993	9673	
10323	6376	
433	493	
8893	4739	
12206	10588	
1797	8280	
7079	12536	
6035	8855	
4221	7173	
9989	6762	
10043	13300	
2719	8367	
9444	6982	
1333	783	
5078	4814	
14154	8233	
3779	14012	
14576	1046	
5363	1938	
10664	9848	
14075	11916	
327	146	
14759	659	
11772	6626	
14667	9174	
6199	8007	
5605	12514	
9057	3624	
8348	1753	
9284	4987	
13737	3960	
13245	3106	
9306	7001	
8775	542	
8008	6445	
1021	10542	
1937	10343	
7556	3591	
12108	7744	
4571	13447	
8466	4980	
3755	1649	
2009	13016	
10288	6895	
6322	7782	
426	963	
172	5114	
13765	5194	
13274	6237	
10805	14231	
11731	4188	
6045	906	
8155	2908	
11499	13980	
2050	3539	
9738	12438	
9405	13857	
11138	10312	
12433	13768	
7033	228	
6768	9988	
151	5201	
4563	6269	
3670	11500	
13494	7141	
6052	9160	
4069	6533	
5351	2894	
14010	13852	
7560	998	
10197	1076	
39	11540	
9448	11388	
8260	14176	
6787	10615	
14227	2295	
1223	12434	
9844	6999	
11346	9484	
9572	10249	
12369	5111	
13152	1790	
10052	10311	
361	13733	
9434	2174	
13483	8047	
10941	3506	
1351	5575	
1641	14332	
137	2305	
4638	10286	
8020	1102	
8950	10680	
392	13809	
2144	11422	
297	14337	
5610	9842	
11868	14388	
14625	13951	
9028	2417	
6597	3121	
2368	817	
559	11572	
11546	786	
11366	10490	
2480	2733	
4288	10377	
9586	9213	
7652	3874	
14287	11514	
11966	11203	
4163	616	
2355	11393	
12843	14506	
12356	193	
3170	2628	
13431	11695	
10359	1144	
2856	13654	
11894	11795	
2793	11652	
7283	7439	
7229	4872	
4203	12965	
7819	3462	
10683	10696	
1394	1786	
12998	582	
4226	5971	
4348	8557	
1169	14025	
496	6721	
6537	4350	
14081	9693	
6753	1191	
12497	680	
975	730	
2354	10230	
1292	8937	
3366	7146	
2478	8133	
13659	6203	
1367	13272	
6675	289	
12629	5612	
12175	7066	
8077	12698	
13530	10429	
9600	1161	
14886	10288	
3062	5080	
8424	6553	
14818	9438	
655	11372	
10609	5033	
3968	422	
13725	2322	
6457	4553	
5912	13357	
14288	9032	
2350	10263	
14314	8566	
11383	8847	
6875	4490	
910	4302	
12294	13830	
8163	11631	
5215	12661	
1032	8780	
804	3480	
2225	2786	
13996	8261	
11522	13520	
4056	9997	
5512	14157	
8558	8536	
903	4902	
268	13088	
3707	5689	
6273	8918	
10987	4690	
14775	13420	
11335	14399	
4696	2930	
2033	5249	
3514	7410	
10738	5163	
11611	6844	
4381	7396	
706	1829	
7262	8149	
1787	6028	
10543	12004	
13174	13923	
14140	2353	
2490	4931	
5143	5348	
5359	8005	
23	13864	
5753	10227	
10566	7938	
8985	10804	
10406	7418	
7371	9194	
2450	12553	
4159	10874	
3317	10735	
575	4871	
4813	3346	
5556	10392	
13100	6363	
11827	14337	
7416	342	
9024	13000	
3538	3214	
4967	14837	
9202	1286	
14698	7710	
5127	12607	
8093	4930	
10744	11116	
13752	6005	
7313	1144	
5201	4965	
621	4282	
10671	5713	
11561	1942	
3793	4421	
2916	805	
5596	1783	
4140	10041	
1103	9152	
1883	13483	
11395	55	
4204	8177	
1453	245	
6888	4749	
6811	12970	
8467	12950	
13031	6547	
1459	4224	
2798	4026	
11908	3597	
13675	4148	
8882	2008	
1501	11763	
7878	8939	
7887	239	
13836	12653	
6201	2070	
12890	9848	
3932	6297	
9204	3533	
5716	4236	
13575	14461	
8481	10878	
2928	5838	
5931	1890	
13588	1589	
4690	6995	
12680	1777	
247	7484	
7206	3852	
9957	4994	
1865	6714	
10226	5453	
3607	2970	
793	664	
14831	6531	
2134	9080	
1680	14682	
6821	1961	
6836	12671	
743	13587	
11128	13800	
7572	11281	
7789	8427	
13076	11139	
5890	6025	
7716	4699	
837	14805	
10939	14069	
11158	8843	
333	8529	
4802	8015	
4475	8321	
6582	2359	
1788	1690	
13739	8414	
656	7023	
6144	1333	
1943	747	
8001	8120	
9943	7195	
8277	3459	
7924	11470	
10310	14551	
12770	13826	
14309	11343	
3516	5478	
14574	13020	
14594	12977	
13964	12593	
14297	12742	
3345	8680	
13711	3796	
11818	4641	
12124	6624	
13767	85	
11794	6058	
11258	407	
11006	6061	
3321	11852	
890	12847	
4426	7867	
808	1792	
4986	5584	
12389	1344	
1681	11546	
13183	2217	
2014	6876	
692	13435	
9393	6777	
4807	12541	
9544	9884	
14780	10130	
6679	9071	
12445	1118	
4020	14282	
2378	9284	
13303	8003	
8397	11998	
4715	9084	
6234	14131	
1585	6743	
9761	6305	
1596	2508	
11260	12153	
5991	3491	
7317	13893	
3437	8966	
3327	14834	
13182	1090	
13875	1695	
8030	1472	
1713	14301	
1808	1319	
6482	8212	
5422	10801	
12304	12434	
12252	10197	
5443	2673	
4831	6177	
5535	2545	
8166	12308	
615	1585	
701	4053	
11226	2758	
12496	620	
10848	5153	
11300	7011	
3004	10918	
4809	11825	
8468	4875	
13918	477	
6855	1517	
874	5815	
7851	10374	
2061	11211	
11516	8333	
3585	11325	
14388	2436	
5532	196	
7777	2407	
2633	9692	
5218	12097	
10639	12211	
13551	1430	
1757	3542	
14434	9517	
10635	7627	
7982	1745	
6272	13490	
14562	1183	
3413	13724	
1250	6713	
7462	14525	
6195	9441	
11584	7495	
2865	9233	
1316	7995	
9719	567	
14694	12684	
13279	8426	
13847	6889	
13804	9490	
13125	11384	
394	2030	
2531	3416	
6983	4767	
10927	5632	
7184	4616	
3851	13252	
8003	2180	
9158	10145	
3918	8078	
10003	2458	
11938	501	
9482	13646	
10204	14288	
7223	670	
12762	5411	
6960	11008	
6661	11096	
5498	3096	
10902	7777	
14723	1505	
8894	3515	
7479	14112	
1112	9820	
7824	6859	
1522	7270	
7070	334	
3860	3981	
8682	2906	
14040	9528	
8786	12417	
14637	2366	
251	7441	
7849	2542	
8010	5005	
4004	2915	
1393	3735	
12634	13813	
127	11515	
4818	1437	
4707	12383	
12183	1710	
383	5249	
1563	5307	
2972	5157	
1706	12099	
11446	12899	
3096	7419	
4162	1363	
6441	2089	
14766	91	
8700	6692	
3237	9089	
5805	1313	
12278	2389	
6094	6609	
8521	14886	
3593	7486	
9852	3956	
11492	7472	
11285	14298	
5180	7532	
625	2162	
267	6099	
10456	4974	
5234	11647	
4196	14131	
5327	4639	
1569	3407	
10928	12506	
168	9892	
5801	9579	
12983	11361	
2941	1697	
8061	2333	
2971	10906	
913	7059	
9041	4721	
12192	14774	
2866	14593	
6882	7329	
11954	2352	
4611	8297	
2965	14054	
14877	9345	
2848	7645	
5544	12715	
9830	12956	
3873	14056	
521	1510	
9900	11951	
5907	1536	
7095	11112	
7061	520	
1113	4241	
4844	9071	
351	1090	
2436	7143	
10051	14454	
1924	14796	
8734	4806	
13418	10312	
5322	4083	
10878	5384	
4668	10672	
12260	2754	
10500	1523	
5676	6050	
9218	5004	
11011	13727	
4622	12465	
9389	235	
10510	2631	
5364	10653	
8787	8933	
8666	1742	
7914	3769	
13590	3800	
4320	7111	
3234	7049	
878	6487	
7647	14058	
2975	5013	
2794	2623	
12606	14533	
14606	896	
334	4054	
6115	8053	
6030	1581	
5911	6729	
9769	6060	
183	5647	
9210	6963	
536	7599	
5967	5952	
6556	12370	
13583	8566	
12031	13772	
13363	4649	
4289	4518	
5482	5588	
6910	10052	
6951	55	
9345	3041	
7501	11280	
10943	821	
1387	11180	
4768	5297	
3587	14568	
1247	7244	
2837	2131	
9504	10447	
3293	2816	
10475	1934	
6224	10124	
5151	864	
9103	10934	
3901	12820	
414	11904	
5871	2609	
10148	12952	
8735	4735	
47	3623	
7803	9931	
1855	7309	
2962	4331	
12296	14476	
8561	11988	
5415	3494	
5660	976	
9039	13892	
66	12477	
9021	12408	
14214	4608	
9381	9865	
3185	549	
7449	264	
886	9163	
5285	8177	
4711	2458	
2829	12977	
719	73	
12530	12887	
13544	6528	
6554	12505	
3666	6548	
10936	11334	
2731	13594	
2424	13403	
7568	7236	
6136	4225	
11355	1415	
12746	6803	
943	11212	
10124	179	
10945	9202	
5142	2857	
2584	2603	
3676	11260	
8952	7377	
11439	8329	
1856	12613	
5010	8058	
6814	5666	
6863	9369	
13246	10594	
12267	11669	
12480	1410	
14213	3876	
14662	14528	
3938	9629	
12514	8876	
7383	6353	
12990	11404	
10695	3466	
13406	1413	
14203	4162	
3184	9035	
11381	187	
67	14010	
3165	9439	
14540	4532	
11851	9559	
14184	10319	
9765	13132	
8796	10798	
8809	1383	
7097	2098	
11714	14602	
1789	1206	
3043	4795	
3030	14850	
3141	4278	
3898	14147	
9035	12582	
7860	7680	
6056	305	
91	3533	
14285	13928	
8210	1557	
7607	8194	
550	9725	
1751	8382	
12101	1495	
13306	11574	
10286	5501	
3128	11138	
2336	10547	
2514	5478	
13436	6645	
4158	10268	
8411	11984	
11347	7250	
3119	8552	
13961	6661	
14814	9834	
2736	695	
75	7103	
7459	4694	
10568	7855	
12795	13893	
13682	3582	
10402	1369	
1416	10809	
984	4432	
13285	11177	
1442	12671	
13784	6754	
2257	2971	
7102	7954	
2339	6860	
6577	13826	
5736	7869	
5627	14163	
10460	2440	
8914	528	
9526	12758	
4353	3442	
6744	9492	
14322	12370	
14098	12856	
2151	598	
1712	1352	
7140	11968	
9071	3399	
1633	14080	
9937	1262	
4996	10487	
10641	13008	
7385	12118	
9263	3666	
13459	13812	
8885	12562	
3862	13536	
12256	11740	
11199	1954	
2841	7659	
6946	12972	
8629	10736	
8857	12279	
9443	12263	
2206	11815	
3263	8104	
5085	11785	
5000	7232	
567	13378	
466	5614	
5334	7996	
1619	10227	
12402	1025	
11126	1127	
6934	7504	
8685	13956	
8556	11454	
3482	10505	
10280	8490	
5336	11010	
986	10941	
7959	11529	
9670	12992	
6551	658	
13935	3954	
1575	12965	
3425	6471	
6450	6128	
7350	7875	
4662	2291	
1643	1311	
6346	7353	
13915	3233	
3011	3945	
6381	12701	
9152	8015	
1236	2166	
4290	9167	
10333	11093	
5576	3722	
13009	13263	
553	13228	
9505	2956	
7121	5950	
11400	4564	
6600	2018	
2559	11400	
1869	4762	
6385	11901	
5114	432	
8433	8487	
2996	14874	
12461	14314	
7469	5841	
12228	1863	
10587	6125	
12799	7915	
821	10771	
7165	1485	
8019	7178	
10897	13917	
10145	12917	
11514	7728	
10306	7487	
5952	8065	
1813	10440	
8373	5609	
13438	9974	
9438	8620	
8743	9385	
4676	10235	
1735	12025	
54	7564	
8047	14213	
10691	3336	
934	4160	
7115	7397	
6437	11095	
7398	7530	
13648	1932	
10388	3601	
103	253	
5	6656	
11861	1762	
9620	13666	
10767	1866	
14023	14962	
10488	13544	
12782	4690	
11940	14724	
9891	8364	
12800	11775	
8492	9265	
8221	11002	
13773	6675	
10362	9371	
8932	780	
6462	3527	
3045	3260	
3143	6474	
2119	4572	
7433	10741	
2404	3250	
11076	10997	
14765	2962	
12916	7958	
12640	3138	
3696	9192	
3687	14055	
10750	7964	
5100	3221	
425	9120	
10942	5858	
10334	4515	
1318	9052	
2782	3325	
4363	7028	
4675	12162	
8474	14609	
2150	10712	
7957	3833	
9325	8319	
14646	7518	
82	10223	
840	434	
3894	3552	
11857	13663	
10628	8476	
3555	9486	
7829	10985	
11961	3331	
1612	11972	
9370	3819	
1036	9336	
1186	9875	
13185	11343	
8379	4221	
12162	92	
5331	2970	
8314	5360	
12049	4818	
11973	11435	
5102	10085	
11939	11179	
442	3879	
224	13422	
5933	7828	
3352	11067	
4785	9742	
9855	12067	
6101	7231	
2863	13158	
114	10279	
12711	5552	
4194	12882	
13021	2906	
3470	3710	
14136	865	
6403	449	
1172	5243	
12991	3618	
12806	3340	
1488	7483	
12148	5575	
13034	7113	
12494	10513	
1971	3172	
3995	8420	
2451	13994	
3843	5958	
13593	8042	
14217	10823	
4251	12829	
10059	4168	
13976	2473	
1839	5414	
2510	10634	
4998	14312	
12449	4038	
1692	3651	
13895	13493	
10108	413	
14271	8619	
281	3428	
5296	13804	
7167	8458	
14086	4739	
3015	10128	
11271	5710	
4385	9300	
9777	4588	
5856	10074	
12069	13905	
712	11447	
6598	8320	
10682	12493	
5894	12992	
7844	216	
5149	2571	
4284	12233	
14548	13461	
9334	6490	
938	1599	
5403	4674	
13758	3873	
628	11853	
3752	8181	
9825	4553	
5478	5625	
14260	11782	
2938	11538	
3312	4990	
6228	4076	
161	9776	
3695	4959	
13457	5403	
2722	10502	
14452	2032	
4405	3401	
7537	10776	
14542	955	
1206	3196	
3356	7422	
5169	2818	
2751	4897	
11690	2057	
4843	5474	
2645	9347	
7344	8372	
9707	8337	
1663	13704	
1204	12796	
492	6643	
10337	2011	
1845	4466	
1759	11295	
3693	4538	
3672	10227	
5879	1128	
7348	3975	
4121	3273	
13986	3262	
463	3675	
100	14882	
14738	6964	
2131	1836	
13284	3297	
2858	9357	
1905	7996	
14059	10382	
10642	12614	
6751	13209	
12490	1339	
14151	12079	
3953	8337	
1705	691	
406	2296	
10838	14369	
4283	12894	
4322	1264	
13887	6421	
13042	14594	
9857	7221	
6838	13651	
11583	1312	
12350	5430	
4242	5037	
6141	1892	
8751	8614	
6011	7925	
2071	3650	
864	8481	
12285	10319	
14861	10884	
